Column1;name;path;preset1;preset2;preset3;preset4;preset5;preset6;preset7;preset8;preset9;preset10;preset11;preset12;preset13;preset15;preset16;value
;9_Eurolite_ColorSourceParDirect_5:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.16200000047683716;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_5:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.0;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_5:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer39;9_Eurolite_ColorSourceParDirect_6:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.0;0.0;0.0;0.0;0.0;0.4129999876022339;0.0;0.0;0.43700000643730164;0.0;0.0;0.0;0.0;0.0;0.2669999897480011;0.0
;9_Eurolite_ColorSourceParDirect_6:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.23899999260902405;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_6:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.4129999876022339;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_6:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.16200000047683716;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_6:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.0;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_6:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer40;9_Eurolite_ColorSourceParDirect_7:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_7:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_7:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_7:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_7:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_7:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer41;9_Eurolite_ColorSourceParDirect_8:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_8:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_8:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_8:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_8:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_8:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer42;9_Eurolite_ColorSourceParDirect_9:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49799999594688416;0.0
;9_Eurolite_ColorSourceParDirect_9:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_9:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_9:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_9:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_9:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer43;9_Eurolite_ColorSourceParDirect_10:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_10:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_10:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_10:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_10:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_10:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer44;9_Eurolite_ColorSourceParDirect_11:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_11:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_11:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.513012707233429;0.513012707233429;0.0;0.0;0.0;0.28299999237060547;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.513012707233429;0.5180000066757202;0.5180000066757202
;9_Eurolite_ColorSourceParDirect_11:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_11:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_11:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer45;9_Eurolite_ColorSourceParDirect_12:Intensity;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;9_Eurolite_ColorSourceParDirect_12:Red;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.4971667528152466;0.4971667528152466;0.0;0.0;0.0;0.0;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.5019999742507935;0.4971667528152466;0.5019999742507935;0.5019999742507935
;9_Eurolite_ColorSourceParDirect_12:Green;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.5090512633323669;0.5090512633323669;0.0;0.0;0.0;0.28299999237060547;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5090512633323669;0.5139999985694885;0.5139999985694885
;9_Eurolite_ColorSourceParDirect_12:Blue;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.5050897598266602;0.5050897598266602;0.0;0.0;0.0;0.3930000066757202;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5099999904632568;0.5050897598266602;0.5099999904632568;0.5099999904632568
;9_Eurolite_ColorSourceParDirect_12:Lime;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.6259151697158813;0.6259151697158813;0.0;0.0;0.0;0.43700000643730164;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6320000290870667;0.6259151697158813;0.6320000290870667;0.6320000290870667
;9_Eurolite_ColorSourceParDirect_12:Strobe;/lighting/fixtures/9_Eurolite_ColorSourceParDirect_12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer46;10_Eurolite_ColorSourceCYCDirect_1:Intensity;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.7289999723434448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_1:Red;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.29600000381469727;0.29600000381469727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_1:Green;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;10_Eurolite_ColorSourceCYCDirect_1:Blue;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;1.0;1.0;0.0;0.5180000066757202;0.5180000066757202;0.5180000066757202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_1:Indigo;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.28700000047683716;0.28700000047683716;0.0;0.0;0.0;0.4819999933242798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_1:Lime;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.2669999897480011;0.2669999897480011;0.0;0.0;0.0;0.42100000381469727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_1:Strobe;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer47;10_Eurolite_ColorSourceCYCDirect_2:Intensity;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;0.7289999723434448;0.7770000100135803;0.0;0.0;0.0;0.5220000147819519;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
;10_Eurolite_ColorSourceCYCDirect_2:Red;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;0.29600000381469727;0.4740000069141388;0.0;0.0;0.0;0.1420000046491623;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0
;10_Eurolite_ColorSourceCYCDirect_2:Green;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;1.0;1.0;0.0;0.0;0.0;0.3319999873638153;1.0;1.0;1.0;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.5139999985694885;0.9903720617294312;1.0;0.5139999985694885
;10_Eurolite_ColorSourceCYCDirect_2:Blue;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.1420000046491623;0.1420000046491623;0.1420000046491623;0.1420000046491623;0.0;0.0;0.1420000046491623
;10_Eurolite_ColorSourceCYCDirect_2:Indigo;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;0.28700000047683716;0.3880000114440918;0.0;0.0;0.0;0.6029999852180481;0.0;0.0;0.0;0.1860000044107437;0.1860000044107437;0.1860000044107437;0.1860000044107437;0.0;0.0;0.1860000044107437
;10_Eurolite_ColorSourceCYCDirect_2:Lime;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;0.2669999897480011;0.6069999933242798;0.0;0.0;0.0;0.3479999899864197;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0
;10_Eurolite_ColorSourceCYCDirect_2:Strobe;/lighting/fixtures/10_Eurolite_ColorSourceCYCDirect_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_1:Red;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_1:Green;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_1:Blue;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_1:White;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
Dimmer48;11_ClayPaky_StormyCCStandard_1:Intensity;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_1:Strobedur;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_1:Strobe;/lighting/fixtures/11_ClayPaky_StormyCCStandard_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_2:Red;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_2:Green;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_2:Blue;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;11_ClayPaky_StormyCCStandard_2:White;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.9903720617294312;0.9903720617294312;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
Dimmer49;11_ClayPaky_StormyCCStandard_2:Intensity;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_2:Strobedur;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;11_ClayPaky_StormyCCStandard_2:Strobe;/lighting/fixtures/11_ClayPaky_StormyCCStandard_2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
;15_Cameo_Root_par_1:Cw;/lighting/fixtures/15_Cameo_Root_par_1;0.9903720617294312;0.9903720617294312;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9903720617294312;1.0;1.0
;15_Cameo_Root_par_1:Ww;/lighting/fixtures/15_Cameo_Root_par_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Dimmer50;15_Cameo_Root_par_1:Dimmer;/lighting/fixtures/15_Cameo_Root_par_1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
